clause_id,source_document,clause_text,category,risk_level,annotator_notes,confidence,matched_keywords,source
claudette_Yelp_ltd2_182,yelp_claudette.txt,"ACCORDINGLY, THE YELP ENTITIES ARE NOT LIABLE TO YOU FOR ANY LOSS OR DAMAGE THAT MIGHT ARISE, FOR EXAMPLE, FROM THE SITE'S INOPERABILITY, UNAVAILABILITY OR SECURITY VULNERABILITIES OR FROM YOUR RELIANCE ON THE QUALITY, ACCURACY, OR RELIABILITY OF THE BUSINESS LISTINGS, RATINGS, REVIEWS (INCLUDING THEIR CONTENT, ORDER, AND DISPLAY), OR METRICS FOUND ON, USED ON, OR MADE AVAILABLE THROUGH THE SITE.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Yelp_ltd2_183,yelp_claudette.txt,"ACCORDINGLY, THE YELP ENTITIES ARE NOT LIABLE TO YOU FOR ANY LOSS OR DAMAGE THAT MIGHT ARISE FROM THEIR ACTIONS OR OMISSIONS, INCLUDING, FOR EXAMPLE, IF ANOTHER USER OR BUSINESS MISUSES YOUR CONTENT, IDENTITY OR PERSONAL INFORMATION, OR IF YOU HAVE A NEGATIVE EXPERIENCE WITH ONE OF THE BUSINESSES OR ADVERTISERS LISTED OR FEATURED ON THE SITE.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Yelp_ltd2_184,yelp_claudette.txt,"THE YELP ENTITIES' MAXIMUM AGGREGATE LIABILITY TO YOU FOR LOSSES OR DAMAGES THAT YOU SUFFER IN CONNECTION WITH THE SITE OR THESE TERMS IS LIMITED TO THE GREATER OF (i) THE AMOUNT PAID, IF ANY, BY YOU TO THE YELP ENTITIES IN CONNECTION WITH THE SITE IN THE 12 MONTHS PRIOR TO THE ACTION GIVING RISE TO LIABILITY, OR (ii) Ã‚Â£100.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Yelp_ltd2_185,yelp_claudette.txt,"THE YELP ENTITIES DISCLAIM LIABILITY FOR ANY (i) INDIRECT, SPECIAL, INCIDENTAL, PUNITIVE, EXEMPLARY, RELIANCE, OR CONSEQUENTIAL DAMAGES, (ii) LOSS OF PROFITS, (iii) BUSINESS INTERRUPTION, (iv) REPUTATIONAL HARM, OR (v) LOSS OF INFORMATION OR DATA.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Yelp_j3_186,yelp_claudette.txt,"FOR ANY CLAIM BROUGHT BY EITHER PARTY, YOU AGREE TO SUBMIT AND CONSENT TO THE PERSONAL AND EXCLUSIVE JURISDICTION IN, AND THE EXCLUSIVE VENUE OF, THE COURTS OF DUBLIN, IRELAND.",arbitration,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j3>. Expert-annotated.,1.0,,claudette
claudette_Yelp_ter3_187,yelp_claudette.txt,"We may close your account, suspend your ability to use certain portions of the Site, and/or ban you altogether from the Site for any or no reason, and without notice or liability of any kind.",data_retention,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter3>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_a2_188,electronic_arts_claudette.txt,"FOR RESIDENTS OF CERTAIN COUNTRIES, YOU AGREE TO THE ARBITRATION AGREEMENT AND CLASS ACTION WAIVER DESCRIBED IN SECTION 15 TO RESOLVE ANY DISPUTES WITH EA.",arbitration,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <a2>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_ter2_189,electronic_arts_claudette.txt,Your EA Account may be suspended or terminated if someone else uses it to engage in activity that violates this Agreement.,data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_cr3_190,electronic_arts_claudette.txt,"EA may, in its sole discretion, remove, edit or disable UGC for any reason, including if EA reasonably determines that UGC violates this Agreement.",content_rights,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <cr3>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_ltd2_191,electronic_arts_claudette.txt,"EA does not assume any responsibility or liability for UGC, for removing it, or not removing it or other Content.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_ter2_192,electronic_arts_claudette.txt,"If you or someone using your EA Account violates these rules and fails to remedy this violation after a warning, EA may take action against you, including revoking access to certain or all EA Services, Content or Entitlements, or terminating your EA Account as described in Section 8.",data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_cr3_193,electronic_arts_claudette.txt,"EA may, in its discretion, monitor or record online activity or Content on EA Services and may remove any Content from any EA Service at its discretion.",content_rights,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <cr3>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_ter2_194,electronic_arts_claudette.txt,"If you attempt to circumvent, disable or tamper with these technical protection measures, the EA PC Product may not function properly and this License shall terminate for your material breach.",data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_ter2_195,electronic_arts_claudette.txt,We also may terminate your License and your EA Account if we determine you have been cheating.,data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_ter3_196,electronic_arts_claudette.txt,This Agreement is effective until terminated by you or EA.,data_retention,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter3>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_ter2_197,electronic_arts_claudette.txt,"EA may terminate your access and use of any EA Services or your EA Account if EA determines that you have violated this Agreement or that there has been otherwise unlawful, improper or fraudulent use of EA Services associated with your EA Account.",data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_ter2_198,electronic_arts_claudette.txt,"If you have more than one EA Account, depending on the type of violation or misuse, EA may terminate all of your EA Accounts and all related Entitlements.",data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_cr2_199,electronic_arts_claudette.txt,"<ter2><ch2>Instead of termination and prior to any termination, EA may issue you a warning, suspend or alter your access to a particular EA Service or your EA Account, remove or revoke Entitlements at an EA Account or device level, remove or delete any content which is in violation with this Agreement, or ban your device or machine from accessing specific EA Services.</ch2></ter2>",content_rights,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <cr2>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_ter3_200,electronic_arts_claudette.txt,"EA may terminate any EA Service at any time by giving at least thirty days' notice either via email (if available), within the affected EA Service, or on the service updates page of EA's website (https://www.ea.com/service-updates).",data_retention,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter3>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_ltd2_201,electronic_arts_claudette.txt,"IF YOU LIVE IN THE EEA OR SWITZERLAND, EA AND ITS EMPLOYEES, LICENSORS AND BUSINESS PARTNERS WILL NOT BE LIABLE TO YOU FOR ANY LOSSES OR DAMAGES ARISING FROM YOUR ACTIONS OR BREACH OF THIS AGREEMENT, OR WHICH ARISE AS A RESULT OF A THIRD PARTY'S (OR ANY OTHER) ACTS OR OMISSIONS BEYOND OUR CONTROL.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_ltd2_202,electronic_arts_claudette.txt,"IF YOU LIVE OUTSIDE THE EEA AND SWITZERLAND, TO THE FULL EXTENT PERMITTED BY APPLICABLE LAW, EA AND ITS EMPLOYEES, LICENSORS AND BUSINESS PARTNERS SHALL NOT BE LIABLE TO YOU FOR ANY LOSSES THAT WERE NOT CAUSED BY EA'S BREACH OF THIS AGREEMENT, OR INDIRECT, INCIDENTIAL, CONSEQUENTIAL, PUNITIVE OR SPECIAL DAMAGES.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_ltd2_203,electronic_arts_claudette.txt,"THE TYPES OF EXCLUDED DAMAGES INCLUDE, FOR EXAMPLE, FINANCIAL LOSS (SUCH AS LOSS INCOME OR PROFITS), COST OF SUBSTITUTE GOODS OR SERVICES, BUSINESS INTERRUPTION OR STOPPAGE, LOSS OF DATA, LOSS OF GOODWILL, AND COMPUTER FAILURE OR MALFUNCTION.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_ltd2_204,electronic_arts_claudette.txt,"THIS LIMITATION APPLIES TO ANY CLAIM ARISING OUT OF OR RELATED TO THIS LICENSE OR EA SERVICE, WHETHER BASED IN CONTRACT, TORT, STATUTE, STRICT LIABILITY OR OTHERWISE.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_ltd2_205,electronic_arts_claudette.txt,IT ALSO APPLIES EVEN IF EA KNEW OR SHOULD HAVE KNOWN ABOUT THE POSSIBILITY OF SUCH DAMAGE.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_ltd2_206,electronic_arts_claudette.txt,YOU MAY RECOVER ONLY DIRECT DAMAGES IN ANY AMOUNT NO GREATER THAN WHAT YOU ACTUALLY PAID FOR THE APPLICABLE EA SERVICE.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_ltd1_207,electronic_arts_claudette.txt,"EA DOES NOT LIMIT ITS LIABILITY FOR FRAUD, GROSS NEGLIGENCE, WILFUL MISCONDUCT, OR FOR DEATH OR PERSONAL INJURY.",liability_limitation,LOW,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd1>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_j1_208,electronic_arts_claudette.txt,"<law1>If you live in the EEA, Switzerland, Brazil, Hong Kong, Mexico or Russia, (i) this Agreement is between you and EA Swiss SÃ rl, a company registered in the Geneva Companies Registry with company registration number: CH-660-2328005-8 and with offices at 8 Place du Molard, 1204 Geneva, Switzerland; (ii) the laws of your country of residence govern this Agreement and your use of EA Services; and (iii) you expressly agree that exclusive jurisdiction for any claim or action arising out of or relating to this Agreement or EA Services shall be the courts of your country of residence.</law1>",arbitration,LOW,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j1>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_j1_209,electronic_arts_claudette.txt,"<law1>If you live in the Republic of Korea, (i) this Agreement is between you and EA Swiss SÃ rl, a company registered in the Geneva Companies Registry with company registration number: CH-660-2328005-8 and with offices at 8 Place du Molard, 1204 Geneva, Switzerland; (ii) the laws of Korea, excluding its conflicts-of-law rules, govern this Agreement and your use of EA Services; and (iii) you expressly agree that exclusive jurisdiction for any claim or action arising out of or relating to this Agreement or EA Services shall be the courts of Korea.</law1>",arbitration,LOW,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j1>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_j3_210,electronic_arts_claudette.txt,"<law2>If you live in the United States, Canada or Japan, (i) this Agreement is between you and Electronic Arts Inc., 209 Redwood Shores Parkway, Redwood City, CA 94065, USA; (ii) the laws of the State of California, excluding its conflicts-of-law rules, govern this Agreement and your use of EA Services; and (iii) you expressly agree that for claims and disputes not subject to the arbitration agreement below, exclusive jurisdiction for any claim or action arising out of or relating to this Agreement or EA Services shall be the federal or state courts that govern San Mateo County, California, and you expressly consent to the exercise of personal jurisdiction of such courts.</law2>",arbitration,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j3>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_j3_211,electronic_arts_claudette.txt,"<law2>If you in live in any other country, (i) this Agreement is between you and EA Swiss SÃ rl, a company registered in the Geneva Companies Registry with company registration number: CH-660-2328005-8 and with offices at 8 Place du Molard, 1204 Geneva, Switzerland; (ii) the laws of the State of California, excluding its conflicts-of-law rules, govern this Agreement and your use of EA Services; and (iii) you expressly agree that for claims and disputes not subject to the arbitration agreement below, exclusive jurisdiction for any claim or action arising out of or relating to this Agreement or EA Services shall be the federal or state courts that govern San Mateo County, California, and you expressly consent to the exercise of personal jurisdiction of such courts.</law2>",arbitration,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j3>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_a2_212,electronic_arts_claudette.txt,"All disputes, claims or controversies arising out of or relating to this Agreement, any EA Service and its marketing, or the relationship between you and EA (""Disputes"") shall be determined exclusively by binding arbitration.",arbitration,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <a2>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_a2_213,electronic_arts_claudette.txt,"If you and EA cannot resolve a Dispute informally, you or EA may elect to have the Dispute finally and exclusively resolved by binding arbitration.",arbitration,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <a2>. Expert-annotated.,1.0,,claudette
claudette_Electronic_Arts_a2_214,electronic_arts_claudette.txt,Any election to arbitrate by one party shall be final and binding on the other.,arbitration,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <a2>. Expert-annotated.,1.0,,claudette
